Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189383,0.0002999997,0.0066545453058047726,0.39874125874125876,-21.645672,0.006647083326259148
20000,1.4174552,0.00029999914,0.006306466974239255,0.3737470822463271,-2.727287,0.00630545237532292
30000,1.4167325,0.00029999853,0.006315286917344993,0.36288013091504157,-0.6046259,0.00632038157288526
40000,1.4160168,0.0002999979,0.006323066251550041,0.37467488021902806,-0.4219663,0.006341262028660028
50000,1.4167846,0.00029999734,0.006632667170457289,0.3920637138465838,-0.29741165,0.006621659059235141
60000,1.417739,0.00029999673,0.006403947591083577,0.39129830414234085,-0.18251231,0.006409685315878949
70000,1.4192748,0.0002999961,0.00656385797749775,0.3999719613066031,-0.11617356,0.006550517578586089
80000,1.420317,0.00029999553,0.007046431484804365,0.4337919174548581,-0.06050045,0.007042717679356729
90000,1.4214007,0.0002999949,0.007169015971136256,0.4557477110885046,-0.050920263,0.007183631633067819
100000,1.4216322,0.0002999943,0.007666815771311322,0.4894760412001791,-0.041663975,0.007655993784962975
110000,1.4210893,0.0002999937,0.0070603521378862005,0.4439792087785157,-0.023955612,0.007062815664208323
120000,1.4211187,0.0002999931,0.006695799117323409,0.41006484352974343,0.026730107,0.00668875085390014
130000,1.4220312,0.0002999925,0.006387283094227314,0.3762730525736306,0.031074572,0.006387283054492935
140000,1.4225183,0.00029999192,0.005771874044924588,0.32579962992334127,0.019940324,0.005796178198081388
150000,1.4220952,0.0002999913,0.006074014345329324,0.3361491016358273,0.012867391,0.006051542113042273
160000,1.4222032,0.0002999907,0.0059163345291141966,0.3305444887118194,-0.002763125,0.005930511032690366
170000,1.4222972,0.00029999012,0.005814323477466796,0.3238726790450928,-0.023211915,0.0057991530680173795
180000,1.4220489,0.00029998954,0.0060297068102275544,0.33881975110397433,-0.002106127,0.006026773611046224
190000,1.4214526,0.00029998895,0.0061121544112764485,0.34129326536088006,0.006401968,0.006112675901719742
200000,1.4209865,0.0002999883,0.006052420297988789,0.3401979138807168,0.0017047656,0.006067023974101761
210000,1.4208802,0.00029998773,0.005846011246497755,0.3235877761608678,0.015119539,0.005860378712826271
220000,1.4203008,0.00029998712,0.0060056125879343475,0.3326206067085394,0.012749613,0.005974976556879155
230000,1.419477,0.0002999865,0.005871498607644027,0.3278906146289659,0.02772294,0.005884150243573998
240000,1.4192499,0.0002999859,0.0059820710463812715,0.33783783783783783,0.042136844,0.005969510412959052
250000,1.4191035,0.00029998535,0.006079401013693728,0.33645234594305573,0.0071254037,0.006081261545612878
260000,1.4183578,0.0002999847,0.005812022016149711,0.32019509622989717,0.0039348095,0.0058274995289588445
270000,1.4174387,0.0002999841,0.00603130002570358,0.33801498127340823,-0.0023805369,0.0060315759763309015
280000,1.416668,0.0002999835,0.0058620688344897896,0.3292504326987086,0.016513105,0.005842412819473581
290000,1.4159622,0.0002999829,0.006172422959715032,0.34970318402590395,0.03701065,0.0061710737776302736
300000,1.4160609,0.00029998232,0.005966865340453888,0.32816434724983434,0.03225535,0.005990960902769515
310000,1.4158275,0.00029998174,0.005912090680948454,0.3190337909186906,0.012917032,0.0059066331140538815
320000,1.4158657,0.00029998113,0.005847074337392808,0.3273936170212766,0.020359907,0.0058436212537259545
330000,1.4165436,0.00029998051,0.005750525633821149,0.31374868559411145,0.008062838,0.00574674883642797
340000,1.4162153,0.0002999799,0.005773942697974333,0.3174812277697273,-0.00068024336,0.005774703417930443
350000,1.4156808,0.0002999793,0.005645014783716474,0.3007908725528329,0.0088353725,0.005655001816708709
360000,1.4158603,0.0002999787,0.0060780121537531056,0.3319529788939353,-0.031506594,0.006057256842639728
370000,1.4145861,0.0002999781,0.005808273015283317,0.3139855548260013,0.006541318,0.005820738459132021
380000,1.4134028,0.0002999775,0.005656552319289455,0.3076118231755166,0.026292816,0.005657120307582772
390000,1.4128566,0.00029997693,0.00572953260654384,0.3005336457113107,-0.0045600203,0.005725617550546001
400000,1.4129087,0.00029997635,0.005604638915643939,0.3032316914255929,-0.023450367,0.005600156264216248
410000,1.4128706,0.0002999757,0.0058039935644377365,0.31384655806621126,0.0047213635,0.005802679839982008
420000,1.4132236,0.0002999751,0.005849329345986196,0.3188272416513279,0.018619575,0.005863888017229876
430000,1.4132967,0.00029997452,0.0055242462723295,0.30838794233289646,0.021780994,0.005528210365681736
440000,1.41268,0.0002999739,0.006265839708963473,0.34631976273928283,0.009867588,0.006254878059548944
450000,1.4118022,0.00029997333,0.00579198081535851,0.3227471218737594,-0.00012518959,0.005788916664787061
460000,1.4118669,0.0002999727,0.0058345407732896,0.3174812277697273,0.0041340464,0.005832674431618259
470000,1.4125015,0.00029997213,0.005842222969640028,0.3173976030554458,0.00061208504,0.005836406607108212
480000,1.4126306,0.0002999715,0.005714285586561475,0.310024833355117,0.015825048,0.005738070133075267
490000,1.4129133,0.0002999709,0.0059522861492621966,0.3229953611663353,0.027938368,0.005942335527209421
500000,1.4132162,0.00029997033,0.005574412408039246,0.3049608355091384,-0.0013178873,0.005564831593310805
510000,1.4133826,0.00029996972,0.0058105261859140896,0.31513157894736843,-0.0056904713,0.005812179261440511
520000,1.4134219,0.0002999691,0.0059830529577551686,0.32940553422481134,0.0018144315,0.005991493741417742
530000,1.4136617,0.00029996852,0.006121595980723565,0.346858991641952,0.014485008,0.006122861224889482
540000,1.4128493,0.0002999679,0.005907392448690738,0.3319989324793168,0.015109537,0.005905941765246203
550000,1.4111425,0.00029996733,0.006009978290693483,0.3472222222222222,-0.010341995,0.0059973062416820815
560000,1.4105792,0.00029996672,0.006016542021336239,0.3333778014941302,-0.0077929273,0.006020802621492339
570000,1.4096547,0.0002999661,0.0061624459829482505,0.3510237068965517,0.012559247,0.006175675513726231
580000,1.4085836,0.00029996553,0.0063509633676799996,0.3668170015033484,0.020239493,0.006347362496504516
590000,1.4079729,0.00029996494,0.00625650136576812,0.3672324117163975,0.0036275466,0.0062582055203559556
600000,1.4076174,0.0002999643,0.006624649711871515,0.3978991596638655,-0.013950964,0.006614029992375962
610000,1.4072793,0.00029996372,0.00681734432827798,0.42029190874309197,0.0032410251,0.006827674173945933
620000,1.4069408,0.0002999631,0.007101947149391983,0.43356242840778925,0.026884306,0.007109262762847109
630000,1.4067292,0.0002999625,0.007107857191083517,0.4444766599014207,0.028787786,0.007085318102361372
640000,1.4066651,0.00029996192,0.00767563510496832,0.4952167414050822,0.01473822,0.007674939922083829
650000,1.4066322,0.00029996134,0.008073338245826426,0.5280366692131399,0.0078123882,0.008074277577784818
660000,1.4058754,0.0002999607,0.008228376730826919,0.5505183351384806,-0.0030711978,0.008260126964145893
670000,1.4046806,0.00029996014,0.009240317569033806,0.6555776233035419,-0.0043295464,0.009219447300220021
680000,1.4035696,0.00029995953,0.00927562697326836,0.6567536135570693,0.009471336,0.009258032092499433
690000,1.4030603,0.00029995892,0.009720411446539758,0.7154373927958834,0.0026016315,0.00971526546343062
700000,1.4019462,0.00029995834,0.009701568678105288,0.7082196452933152,0.012988488,0.009675933408395088
710000,1.4012074,0.0002999577,0.011154623762441593,0.8352638352638353,0.01489101,0.01118933774448712
720000,1.4006721,0.0002999571,0.01024445984840152,0.7660921561730566,-0.008617885,0.010257858957691334
730000,1.3993075,0.00029995653,0.011029492334530431,0.8268913720461623,0.024965204,0.011044257025806003
740000,1.3976924,0.00029995592,0.010797456616060394,0.8172570390554041,-0.0041526295,0.010799708721671093
750000,1.3953332,0.00029995534,0.010654545216397806,0.8147272727272727,0.037758905,0.010623413807131558
760000,1.3942057,0.00029995473,0.011144388732230913,0.8491403216860788,-0.010127415,0.01114090186710464
770000,1.3929287,0.00029995415,0.011257163734332122,0.8484008134590497,0.0071960012,0.01124214367930693
780000,1.3913467,0.00029995348,0.011172918323001399,0.8344007319304666,0.04921626,0.011209617711455943
790000,1.3902484,0.00029995292,0.011432320704347729,0.8710161229846269,-0.058254916,0.01142349370343773
800000,1.3888837,0.0002999523,0.010968393727641405,0.8381109886071297,-0.054220393,0.01094582138447941
810000,1.3877697,0.00029995173,0.011639871122465256,0.8910535275203328,0.14626527,0.011636087980952113
820000,1.3851457,0.0002999511,0.01207015499185563,0.915852022235001,0.07984279,0.012064008641204143
830000,1.3820088,0.0002999505,0.011977142589432853,0.9053333333333333,0.08096264,0.01199009661869398
840000,1.3794556,0.00029994993,0.010525654590711035,0.7945819878005024,-0.020566722,0.010529622537563798
850000,1.3776219,0.00029994932,0.011431247402790692,0.8741101536155864,0.06824779,0.011459387969515646
860000,1.3764387,0.00029994873,0.011401903795922272,0.8676498039947732,0.21311873,0.01140855543639712
870000,1.3742888,0.00029994812,0.011534112067861554,0.8822088202035432,0.0047835186,0.011509965644990336
880000,1.3725885,0.00029994754,0.01134003324736802,0.864321608040201,0.008525396,0.011300948684039826
890000,1.3710248,0.0002999469,0.011901046356255388,0.8999048525214082,0.056429353,0.011923149553004816
900000,1.3693798,0.0002999463,0.01171460774718236,0.881368678322993,-0.17807454,0.01169988664512282
910000,1.3671181,0.0002999457,0.012472804694016057,0.9425019425019425,-0.20344114,0.01248105635715615
920000,1.3662591,0.00029994512,0.011739376508142725,0.8881964117091596,-0.082084425,0.011740607390423215
930000,1.3665293,0.0002999445,0.011348230658823996,0.861266294227188,0.025482414,0.011373206145349262
940000,1.3669975,0.0002999439,0.011846504294480505,0.9002659574468085,0.03782271,0.011844954812453656
950000,1.3667903,0.00029994335,0.011697971188567528,0.8799774605559729,0.028591957,0.011709610158947148
960000,1.3651246,0.00029994274,0.011984263788933741,0.9180579543273844,0.01714479,0.011926464415795613
970000,1.3629756,0.0002999421,0.01199923374175409,0.9159325928762926,0.023802923,0.01206989192472522
980000,1.3614331,0.00029994154,0.011255580105561032,0.8571428571428571,0.07984966,0.01121869733433758
990000,1.3595097,0.0002999409,0.01160615826557739,0.9042007222961415,0.047288004,0.011645376028136143
1000000,1.3576546,0.0002999403,0.011914121871103198,0.9068702290076336,0.07119456,0.011861084149946608
1010000,1.3561656,0.00029993968,0.012481880230312834,0.9576885406464251,0.060134638,0.012494121686202186
1020000,1.3546658,0.0002999391,0.012546424057771805,0.9796523113393916,-0.05195692,0.012577257726840357
1030000,1.3535948,0.00029993852,0.011850506330417803,0.9074746702351367,0.01773928,0.011838290878393262
1040000,1.3523378,0.00029993794,0.012393731358629832,0.960822722820764,0.021899221,0.01241805637666592
1050000,1.3508035,0.0002999373,0.011559007129398885,0.8925932941845046,-0.016645499,0.011539333847981177
1060000,1.3494848,0.00029993674,0.011705825908363948,0.9098376313276026,0.13197713,0.011701355261291761
1070000,1.3478534,0.00029993613,0.011933551983602355,0.9327796020861503,0.10661042,0.011947398465699487
1080000,1.3462764,0.0002999355,0.012653543024257882,0.9698818897637795,0.04420016,0.012607156353256644
1090000,1.3445848,0.0002999349,0.012047959506379132,0.9317346741442661,-0.06609424,0.012065363971880662
1100000,1.3436153,0.00029993433,0.012265257941812557,0.9571596244131455,-0.0025878758,0.01228269325064593
1110000,1.3430912,0.00029993374,0.011774498412566703,0.8931138857359062,0.017510278,0.011761255659912848
1120000,1.342665,0.00029993313,0.011936354603018458,0.9292189006750241,-0.034179088,0.01197294631693962
1130000,1.3418182,0.0002999325,0.012168021408240323,0.9320557491289199,-0.13163966,0.01212852126449657
1140000,1.3405378,0.00029993197,0.012727272442796013,0.9865025803890433,-0.123523176,0.012741902884567398
1150000,1.3395633,0.0002999313,0.012541871640849583,0.9757635467980296,-0.07503272,0.012537519182306589
1160000,1.3394932,0.00029993072,0.012189567652804673,0.9402491241728299,0.085005775,0.01216918846131886
1170000,1.3390244,0.00029993014,0.012460301623078473,0.9609880415604783,-0.0995559,0.012467149885820277
1180000,1.3384604,0.0002999295,0.011869824498794269,0.9297130752936645,-0.16846217,0.011917278146825567
1190000,1.3381399,0.0002999289,0.012505956829286596,0.9801429706115965,-0.085638456,0.0124520461196741
1200000,1.3379272,0.00029992827,0.012115868746821466,0.9378027514047665,-0.011433102,0.012123618900741262
1210000,1.3371875,0.0002999277,0.01252371513509291,0.9762845849802372,-0.053543936,0.012513833431887769
1220000,1.3355911,0.0002999271,0.012442341531472119,0.9747683816282279,-0.053396795,0.012480236605369292
1230000,1.3342756,0.00029992653,0.01185036330190521,0.9100650593187907,0.20381783,0.01183466919004041
1240000,1.333995,0.00029992592,0.012147024232576858,0.9445740956826137,-0.11181587,0.012123273858692241
1250000,1.3331351,0.0002999253,0.011663522938092849,0.8870237646171256,0.19950007,0.01167735795824314
1260000,1.3319696,0.00029992472,0.01203710835097285,0.9352531890220332,-0.0590791,0.012077518843489793
1270000,1.3310293,0.0002999241,0.011766164146694841,0.9038718291054739,-0.017928366,0.011734169487630512
1280000,1.3291218,0.00029992353,0.01279767832111389,1.0012007204322593,-0.02045059,0.012795676820745033
1290000,1.3270414,0.00029992292,0.012857715947807326,1.0072245635159542,0.16185318,0.01284567474273764
1300000,1.3255802,0.00029992234,0.012909200436240451,1.0138916851218038,-0.09077862,0.0129071868677086
1310000,1.3256823,0.00029992172,0.012298331422853751,0.9638861629048087,0.031301834,0.012340676091848796
1320000,1.3243327,0.0002999211,0.013047695747164825,1.0236459175424415,0.042955786,0.013002826601661056
1330000,1.322061,0.0002999205,0.012183371911052595,0.9395881895881896,0.013015443,0.01222114208463132
1340000,1.3194588,0.00029991992,0.012551464485882038,0.9782264449722882,0.012684806,0.012536575134656513
1350000,1.3172078,0.0002999193,0.011995381683007969,0.9251491244949009,-0.017833978,0.012006933218261403
1360000,1.3157548,0.0002999187,0.012341091059965791,0.9556033639741834,-0.1783926,0.012338677581471067
1370000,1.315695,0.00029991815,0.012439646434415428,0.9625122669283611,0.16245623,0.012416159490112067
1380000,1.3160293,0.0002999175,0.013096343880168261,1.0197939810139365,-0.27525413,0.013091679527807938
1390000,1.3162974,0.0002999169,0.011684710090203389,0.9016144349477683,-0.5871434,0.01170058916869421
1400000,1.3166748,0.0002999163,0.012697905997336207,0.9946161515453639,-0.2514798,0.01271710862355583
1410000,1.3170767,0.00029991573,0.011224603663369638,0.8605778191985088,0.008375061,0.011210486666545654
1420000,1.3170319,0.00029991512,0.011717802768389723,0.8948863636363636,0.042286474,0.011694433444399289
1430000,1.3163993,0.00029991454,0.012030291142144978,0.9175613496932515,0.00497762,0.012049116886843422
1440000,1.3155409,0.0002999139,0.012031910534602938,0.92079969242599,0.004966862,0.012020356689504843
1450000,1.3144124,0.0002999133,0.011856103829905488,0.9135093761959434,0.0050249174,0.011848449548068423
1460000,1.3128846,0.0002999127,0.013016096288544431,1.0122736418511067,0.0016072475,0.013014083963929408
1470000,1.3111646,0.00029991212,0.012390876640069453,0.9657884388517499,0.0043201414,0.012407079082249774
1480000,1.3095617,0.00029991154,0.012584778898518991,0.9720031545741324,-0.008278604,0.012580835411754034
1490000,1.308455,0.0002999109,0.012691313570431581,0.9870801033591732,-0.008228921,0.012698727597324074
1500000,1.3069261,0.0002999103,0.013051292115389121,1.0195880452342487,0.0071434104,0.013031097996366092
1510000,1.3046157,0.00029990973,0.012678039788038125,0.9853203729418766,0.0088179605,0.012711560819483035
1520000,1.3022362,0.00029990912,0.012835402196085973,1.0040048057669202,0.004904093,0.01279311665796301
1530000,1.2999499,0.0002999085,0.012341846482487933,0.9614931237721022,0.005830873,0.012365992022094922
1540000,1.2977514,0.0002999079,0.0122591941217825,0.9480443666082895,0.008024913,0.012240170725574517
1550000,1.295679,0.00029990735,0.012585558571312005,0.9798219584569733,0.030522982,0.012563797661667998
1560000,1.293762,0.0002999067,0.012797356542150617,0.9985983179815779,0.007394493,0.01283883826100492
1570000,1.291232,0.00029990613,0.012134940424854714,0.9445848726424266,0.012244572,0.012125218212865286
1580000,1.2895223,0.0002999055,0.012625099002953983,0.9857029388403494,0.0010970358,0.012644020096059588
1590000,1.2871393,0.0002999049,0.013913133955043526,1.0902067237419086,0.023009785,0.013917223513001781
1600000,1.2846714,0.00029990432,0.013306038597162085,1.0458546571136131,0.020334153,0.013313548309279425
1610000,1.2819188,0.00029990374,0.013530140077429158,1.0633773740710157,0.03566986,0.013490721045311578
1620000,1.2794299,0.0002999031,0.013757309634020628,1.0895989974937343,0.029886583,0.013761486483499744
1630000,1.277856,0.00029990252,0.013754716673690192,1.0951781970649894,-0.0036409935,0.013763102134631115
