Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189384,0.0002999997,0.04008435169788716,3.2176296921130323,-67.17182,0.04008438632458071
20000,1.4201251,0.0002999991,0.04188571334949562,3.396923076923077,-16.977777,0.041885712267114565
30000,1.4193081,0.00029999853,0.040905967312387104,3.294547015886647,-5.8661203,0.040897378917126095
40000,1.4188951,0.0002999979,0.04196836461553674,3.3945518453427064,-4.624412,0.04198768484121944
50000,1.4187089,0.0002999973,0.04103761257171322,3.321227842628621,-3.7718573,0.04103239547565869
60000,1.4173151,0.00029999673,0.041609797845101625,3.374015748031496,-2.7631357,0.04158792456519103
70000,1.4159205,0.00029999609,0.04124511838395658,3.33882863340564,-1.8965634,0.04124511736576443
80000,1.4147965,0.00029999553,0.041027514130255065,3.3022355975924333,-1.4932048,0.041032256141144745
90000,1.4138117,0.0002999949,0.04168277586972331,3.393673110720562,-1.2370641,0.04168791010648339
100000,1.414438,0.0002999943,0.04189010895379297,3.393846153846154,-1.0166695,0.04188927744477595
110000,1.4144739,0.0002999937,0.04115684483397229,3.331455805892548,-0.84611493,0.04116933547354018
120000,1.4150157,0.0002999931,0.0417376032794657,3.389205792014041,-0.6964988,0.04173397525484306
130000,1.4154264,0.00029999248,0.0412771493814672,3.345351867940921,-0.5422814,0.04125977221060768
140000,1.4150678,0.00029999192,0.04244444349573718,3.445333333333333,-0.43316847,0.0424455293301425
150000,1.4147826,0.0002999913,0.04189094013666362,3.3931398416886545,-0.31587967,0.04191563955568733
160000,1.4148223,0.00029999073,0.04225264923225812,3.418727915194346,-0.28063947,0.042253643647165516
170000,1.4148763,0.00029999012,0.041880491155286456,3.393673110720562,-0.21323463,0.041880490124939246
180000,1.4141325,0.0002999895,0.04306444248042702,3.513744930148716,-0.15277,0.04302482865834882
190000,1.4135761,0.0002999889,0.042917603723292196,3.4934714092751014,-0.07138935,0.04293800342697499
200000,1.4135251,0.0002999883,0.04346799721270867,3.539264639128461,-0.06764303,0.04348161397057937
210000,1.4139383,0.00029998773,0.0422158327583044,3.424590888987174,-0.0540334,0.04218044912476342
220000,1.414392,0.00029998712,0.04177992015338843,3.382288469969312,-0.02071092,0.0418018394152698
230000,1.4141067,0.0002999865,0.04318735795116586,3.514672686230248,0.02045422,0.04318284222994916
240000,1.413673,0.00029998593,0.04263534580317786,3.4814317673378077,0.024595316,0.04261531378278084
250000,1.4134078,0.00029998532,0.04261277260715512,3.459133541759714,0.007863554,0.0426595250060653
260000,1.4130396,0.0002999847,0.042187221772215115,3.4383318544809227,-0.00095153204,0.04218819160700585
270000,1.4128575,0.00029998407,0.042843664810563516,3.491015274034142,-0.007702942,0.042837896621415954
280000,1.4123242,0.0002999835,0.041981505006158056,3.40554821664465,-0.011710832,0.04198678223588524
290000,1.4109558,0.00029998293,0.0412255531854471,3.344198174706649,0.047962457,0.04121633175336517
300000,1.4104967,0.0002999823,0.042562387640456834,3.4563279857397506,-0.015141141,0.04253564869450428
310000,1.410773,0.00029998174,0.044023040490662725,3.6078341013824886,-0.008701544,0.044055297507256404
320000,1.4103541,0.00029998113,0.04275258099321538,3.492141894925909,0.038237512,0.04277303174975213
330000,1.4104682,0.00029998054,0.04384860823103352,3.5695394436844503,0.05672504,0.043806478983052295
340000,1.4100161,0.0002999799,0.043570118182868885,3.572410632447296,0.067419715,0.043592675309841365
350000,1.4100177,0.00029997932,0.041473774538962005,3.341569137407889,0.023455368,0.04142237447948556
360000,1.4114106,0.0002999787,0.04373113756848624,3.57201646090535,0.03539567,0.04369455669628849
370000,1.4126717,0.00029997813,0.043648833043576925,3.570644718792867,0.05503751,0.04368372743870975
380000,1.4123639,0.0002999775,0.0444444434510337,3.6424918642491866,0.008009354,0.04449813927049475
390000,1.4116981,0.00029997693,0.04633898201509047,3.854237288135593,0.008532507,0.04633009502555705
400000,1.4115932,0.00029997632,0.0447872827763923,3.6722767648433847,0.07542416,0.04474101520681904
410000,1.410923,0.00029997568,0.044063652151631966,3.6051660516605164,0.05910785,0.044089440214278075
420000,1.410911,0.00029997513,0.04415548258546821,3.6270245256825544,-0.018174926,0.044183246549158554
430000,1.4104732,0.00029997455,0.04501877833647487,3.69906103286385,0.0071144123,0.044974164270868935
440000,1.4104853,0.0002999739,0.04367747732432616,3.5682960255824576,-0.010099454,0.04373113653453507
450000,1.4109952,0.0002999733,0.04216239976368693,3.4112974404236542,0.037141416,0.04214726442576269
460000,1.4108216,0.00029997271,0.043630136011091815,3.5726027397260274,0.03792826,0.04368252322514016
470000,1.4107176,0.00029997213,0.04183736170222471,3.3916483516483518,0.028035719,0.04177709331898613
480000,1.4112113,0.00029997152,0.042555653545690346,3.447907390917186,-0.005449532,0.04258121747289783
490000,1.4113796,0.0002999709,0.04186977469106236,3.4047514298284205,-0.0024447348,0.04183179025018677
500000,1.4111761,0.0002999703,0.04095012806147747,3.2966466036113498,0.017842924,0.040979800484097974
510000,1.4111203,0.00029996972,0.041169564297179814,3.344782608695652,0.05574669,0.04113428756151055
520000,1.4111481,0.00029996914,0.04204054555657442,3.411194358748347,-0.0030172025,0.04208204488877584
530000,1.4114425,0.00029996852,0.04211717615581146,3.4354194407456724,0.0034114355,0.042084255364378646
540000,1.4110692,0.00029996794,0.04249665531405795,3.4632189032545697,0.0424851,0.04248438702678569
550000,1.4109768,0.00029996733,0.04297114421535414,3.5045085662759243,0.030702565,0.043005856567403654
