Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189384,0.0002999997,0.15729335142749346,15.212317666126419,91.80043,0.15741882243725872
20000,1.4189943,0.0002999991,0.2209382101646209,21.537757437070937,44.48717,0.22080089595995725
30000,1.4189386,0.00029999853,0.17622301764384235,17.01798561151079,24.693768,0.1760288679952118
40000,1.4198182,0.00029999792,0.1800931058442515,17.446927374301676,20.975292,0.18020368953131968
50000,1.4204733,0.00029999734,0.18347743950798212,17.82894736842105,19.686895,0.18363463714466258
60000,1.4209262,0.00029999673,0.17200351109391043,16.657293497363796,17.519753,0.17166958335191274
70000,1.4216886,0.0002999961,0.17898336013989066,17.377079482439925,15.803664,0.1791851709458839
80000,1.4220444,0.00029999553,0.19023210406519572,18.456479690522244,12.87665,0.1901747410230845
90000,1.4227422,0.0002999949,0.18339047209137962,17.76952380952381,11.595018,0.18330796953899778
100000,1.4230562,0.00029999434,0.17970533668308847,17.43646408839779,10.540936,0.17988969064454602
110000,1.4230862,0.00029999373,0.18317072761313216,17.77298311444653,9.638197,0.18323915587517164
120000,1.4232115,0.00029999312,0.16445968757618354,15.849056603773585,9.094574,0.16341879188250272
130000,1.4231523,0.00029999253,0.18029090506109324,17.470909090909092,7.906535,0.18167271343144503
140000,1.4239352,0.00029999192,0.18709923245922755,18.192748091603054,7.506034,0.18722751860935988
150000,1.4251608,0.0002999913,0.18700586666158034,18.16046966731898,6.091114,0.185265210407744
160000,1.4265168,0.00029999067,0.1848490524720752,17.90377358490566,5.541721,0.18639773491413575
170000,1.4274069,0.00029999012,0.2152993299992148,20.946784922394677,5.1200514,0.21504422997132736
180000,1.4274038,0.00029998948,0.20333332878847918,19.80625,4.2488465,0.20311848751488074
190000,1.4268192,0.0002999889,0.20521007944681063,19.97689075630252,4.018547,0.20450524741489637
200000,1.4268359,0.0002999883,0.2095227718894691,20.32537960954447,3.7329469,0.21023807845993606
