Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward 
4950000,0.8766788,0.013773254,0.02349346,1.3667244,0.0002997033,4.0246665767083565,396.53333333333336,4.02466620678703
4960000,1.0382731,0.029122125,0.020313827,1.3670044,0.00029970275,4.264782513370332,420.2608695652174,4.26478212237682
4970000,1.0105344,0.12089411,0.03244014,1.3669379,0.00029970208,3.999999910593033,394.0,3.9999995412460216
4980000,1.091918,0.11528817,0.018157566,1.3659346,0.00029970153,3.838999914191663,378.2,3.8389995608478786
4990000,1.2557693,0.08848415,0.022445438,1.3652973,0.0002997009,5.544761780826819,546.1904761904761,5.544761272945574
5000000,1.3771224,0.049111746,0.019905146,1.3648633,0.00029970027,3.723809440575895,367.0,3.7238091047675836
5010000,1.3086948,0.05029071,0.025326189,1.3649155,0.00029969975,4.355357045507325,429.0357142857143,4.355356650227415
5020000,1.2230777,0.020562835,0.028764643,1.3654058,0.00029969914,4.060833242566635,399.8333333333333,4.060832865924264
5030000,1.0834624,0.021880029,0.030241258,1.3656904,0.00029969847,3.6109999192878606,355.8,3.610999594256282
5040000,0.97273,0.026133666,0.020955192,1.3658344,0.00029969795,4.264615289293802,420.1923076923077,4.264614900072607
5050000,0.82894427,0.080780044,0.024695138,1.3663296,0.00029969733,3.7523528573048464,369.6470588235294,3.752352516440784
5060000,0.74910134,0.22036289,0.020221464,1.3662298,0.00029969672,4.512727171859958,444.3636363636364,4.512726756744087
5070000,0.80140775,0.1869936,0.024682425,1.3655853,0.0002996961,6.770476039144254,666.7142857142857,6.770475411876326
5080000,1.0412682,0.09118724,0.022773737,1.3651488,0.00029969553,4.659374895854853,459.0625,4.65937446593307
5090000,1.1409082,0.08153137,0.02084175,1.3652196,0.0002996949,5.09588223903933,501.94117647058823,5.0958817614352006
5100000,1.0999967,0.013798667,0.018131401,1.365442,0.0002996943,4.949090798470107,487.3636363636364,4.949090342799371
5110000,1.0810657,0.008655619,0.021619411,1.3657887,0.00029969375,4.859999891370535,478.75,4.859999447440107
5120000,1.1958809,0.026413094,0.021657657,1.3663086,0.00029969306,6.082999864034354,599.1,6.08299928382039
5130000,1.2842935,0.6643022,0.020552905,1.3663248,0.00029969253,6.4299998562783,633.2,6.429999259238442
5140000,1.3090794,0.06434607,0.022435505,1.3656845,0.0002996919,8.589090717109768,845.9090909090909,8.589089907367121
5150000,1.3567895,0.03162881,0.026575688,1.3658105,0.0002996913,8.641999806836248,850.9333333333333,8.641999011362593
5160000,1.1906971,0.06053467,0.021540541,1.3661166,0.0002996907,6.896666512514154,679.2222222222222,6.896665884181857
5170000,1.0649527,0.07426493,0.024538884,1.3659147,0.00029969012,8.671538267714473,853.6153846153846,8.671537465917377
5180000,1.0613524,0.009118495,0.022709526,1.3665389,0.00029968953,4.328571331820318,426.42857142857144,4.328570931085518
5190000,1.0742359,0.033017214,0.03340153,1.3665918,0.0002996889,7.236666504914562,712.7142857142857,7.23666583533798
5200000,1.0370579,0.05038887,0.027019827,1.3669026,0.00029968834,6.66187485109549,656.1875,6.661874232580885
5210000,1.0506767,0.026484787,0.021140935,1.3674347,0.00029968773,6.755714134712305,665.2857142857143,6.755713512854917
5220000,1.0050763,0.052825496,0.028109457,1.3675154,0.00029968712,4.803684103155606,473.10526315789474,4.803683662591012
5230000,0.8753196,None,None,1.3687128,0.00029968657,6.1674998621456325,607.4,6.167499286867678
5240000,0.937266,0.16331755,0.02303073,1.3693237,0.00029968587,5.887618916020507,579.8571428571429,5.88761837124115
5250000,0.7638717,0.07385012,0.03560284,1.368059,0.0002996853,5.777222093091243,569.1111111111111,5.777221562651296
5260000,0.72347844,0.02905061,0.023764959,1.3679513,0.0002996847,5.474999877624214,539.1111111111111,5.474999379366636
5270000,0.7288195,0.008253472,0.021669662,1.367713,0.00029968415,4.061249909223989,400.125,4.061249538557604
5280000,0.75414294,0.00921821,0.016447535,1.3675704,0.0002996835,5.986799866184592,589.8,5.9867993016541
5290000,0.761374,0.0071180165,0.022728778,1.368238,0.00029968296,5.955555422438516,586.5555555555555,5.9555548730616765
5300000,0.7582346,0.010038369,0.02811477,1.3691288,0.00029968232,4.79399989284575,472.15,4.793999457731843
5310000,0.73453397,0.010827955,0.027416784,1.3688297,0.0002996817,4.5764998977072535,450.75,4.576499479357153
5320000,0.5973274,0.069877766,0.02337318,1.3681504,0.00029968112,5.556470464038498,547.1764705882352,5.556469954221564
5330000,0.6323684,0.07477727,0.021544926,1.3679338,0.00029968054,5.537272603505037,545.5454545454545,5.537272089414976
5340000,0.66931087,0.011524248,0.021485113,1.3676019,0.0002996799,5.067368307788121,499.2105263157895,5.067367834676253
5350000,0.6486294,0.01469905,0.019868495,1.3672589,0.00029967932,4.356249902630225,429.125,4.35624950483907
5360000,0.67382467,0.031743217,0.018864708,1.3672326,0.0002996787,4.640454441732303,457.04545454545456,4.640454016795212
5370000,0.7256364,0.022076137,0.0252974,1.367326,0.0002996781,4.612222119131022,454.1666666666667,4.612221690722638
5380000,0.75417036,0.014632798,0.024680413,1.3672655,0.00029967751,5.211874883505516,513.25,5.21187441656366
5390000,0.6991758,0.015733492,0.020244487,1.3673594,0.00029967693,4.521499898936599,445.3,4.521499480772763
5400000,0.6473591,0.019963149,0.02414417,1.3674517,0.00029967632,6.93285698789571,682.8571428571429,6.932856348387542
5410000,0.8055827,0.022683764,0.018527038,1.3670242,0.0002996757,5.994705748360823,590.5882352941177,5.994705198003965
5420000,0.6135769,0.59400845,0.026099214,1.36675,0.00029967513,4.410833234743525,434.5,4.410832830394308
5430000,0.36105913,0.16560985,0.02335493,1.3664824,0.00029967446,4.7849998930469155,471.14285714285717,4.784999451733062
5440000,0.311109,0.017985871,0.02123637,1.3661238,0.00029967393,4.00352932227885,394.52941176470586,4.003528953803813
5450000,0.41114432,0.019288063,0.022446914,1.3658241,0.0002996733,5.019333221142491,494.46666666666664,5.01933275423944
5460000,0.3281524,0.015720043,0.023464318,1.3657529,0.00029967268,6.134444307328926,604.3333333333334,6.134443745568946
5470000,0.4603171,0.01131499,0.025635166,1.3657598,0.0002996721,4.199090815233913,413.8181818181818,4.199090422385118
5480000,0.53749233,0.017995449,0.027877012,1.3655169,0.00029967152,4.986521627672988,491.2608695652174,4.986521167194714
5490000,0.5198693,0.008010811,0.021804359,1.366295,0.0002996709,4.984166555261861,490.8333333333333,4.984166094722847
5500000,0.57843584,0.022584822,0.016432373,1.3659045,0.00029967027,4.314444348009096,424.8333333333333,4.314443946402106
5510000,0.5942098,0.013730874,0.024038991,1.3652407,0.00029966971,7.475599832907319,736.12,7.475599148049951
5520000,0.68748146,None,None,1.3647363,0.00029966907,5.289999881759286,520.8888888888889,5.351249389350414
5530000,0.6395798,0.010695579,0.027140778,1.364454,0.00029966852,5.69428558700851,561.0,5.653635716658425
5540000,0.6108038,0.020755334,0.024556944,1.3639635,0.00029966794,6.341249858262017,624.625,6.341249268036336
5550000,0.58201617,0.011241508,0.026084872,1.3625891,0.00029966736,4.97208322219861,489.7083333333333,4.972082760495444
5560000,0.6810615,0.029202262,0.018920494,1.3608946,0.00029966675,4.679999895393848,460.9375,4.679999465704896
5570000,0.6136885,0.013660251,0.02342297,1.3606308,0.0002996661,4.016499910224229,395.85,4.016499539930374
5580000,0.61088943,0.010478307,0.02416672,1.3603165,0.0002996655,5.615499874483794,553.2,5.615499354433268
5590000,0.5004296,0.008406952,0.024384145,1.3602237,0.00029966488,5.324761785744202,524.2380952380952,5.324761288772736
5600000,0.5913687,0.008449775,0.02257887,1.3604219,0.0002996643,4.401176372214275,433.5882352941176,4.401175969663789
5610000,0.79334235,0.34521362,0.01781633,1.3606061,0.00029966372,4.1994443505795465,413.6666666666667,4.199443973807825
5620000,0.87428117,0.066433586,0.017359555,1.3608546,0.00029966308,6.269565077255601,617.304347826087,6.269564500483482
5630000,0.8303767,0.03659225,0.028277526,1.3614587,0.00029966253,7.191999839246273,708.2,7.191999172233045
5640000,0.94838583,0.5596632,0.024050085,1.3619299,0.00029966192,5.209999883547425,513.2608695652174,5.209999404361715
5650000,0.97171223,0.11462148,0.017066639,1.3627068,0.0002996613,4.294583237341915,423.125,4.299129942270077
5660000,0.8630149,0.017702974,0.022406245,1.362687,0.0002996607,5.879090777682987,579.1818181818181,5.805651506813972
5670000,0.81288886,0.011196533,0.033045426,1.3620428,0.00029966014,4.724073968482791,465.3333333333333,4.724073532554838
5680000,0.87004155,0.012465268,0.02624234,1.3617864,0.0002996595,5.191499883960932,511.3,5.191499406844377
5690000,0.85136306,0.013788629,0.023980753,1.3619736,0.00029965892,4.036818091588264,397.6363636363636,4.036817732267082
5700000,0.84451884,0.01447894,0.031437296,1.3624468,0.00029965834,4.755714179415788,468.5238095238095,4.755713746927324
5710000,0.8043578,0.006675122,0.02877111,1.3627033,0.0002996577,4.592068862876501,452.3448275862069,4.592068437936491
5720000,0.85365444,0.007831535,0.023189273,1.3622872,0.00029965708,3.635999918729067,358.1333333333333,3.63599958481888
5730000,0.7340146,0.011913087,0.028408907,1.3613831,0.00029965653,4.463333233570059,439.7,4.463332821490864
5740000,0.8315892,0.009201059,0.022303939,1.360596,0.00029965592,4.27315779922432,420.89473684210526,4.273157408853111
5750000,0.7379467,0.014027202,0.025431503,1.3605995,0.0002996553,3.8695999135077,381.12,3.8695995622128248
5760000,0.6140755,0.055234,0.01790813,1.3613299,0.0002996547,4.60749989701435,453.9642857142857,4.607499474060854
5770000,0.69230634,0.021518605,0.02021606,1.3616475,0.00029965412,3.285454472018914,323.72727272727275,3.2854541781443087
5780000,0.7336303,0.59059256,0.021481192,1.3606694,0.0002996535,4.95479988925159,488.08,4.954799435287714
5790000,1.0829687,0.11946527,0.033177573,1.3597052,0.00029965295,3.982608606633933,392.3478260869565,3.98260824698145
5800000,1.0108367,0.024133764,0.025985671,1.3595736,0.00029965228,3.691935401349779,363.80645161290323,3.6919350643311777
5810000,0.9580679,0.012916352,0.023025814,1.3606198,0.0002996517,3.6111763898721514,355.88235294117646,3.6111760588691517
5820000,0.8195043,0.021428714,0.02431349,1.3615663,0.00029965112,3.647826005421255,359.3478260869565,3.647825665771961
5830000,0.78574497,0.011094115,0.025420124,1.3612064,0.0002996505,4.532380851074343,446.42857142857144,4.3544995035976175
5840000,0.92615294,None,None,1.3610526,0.00029964992,4.142222129636341,408.1111111111111,4.349999505830438
5850000,0.8872545,0.014497623,0.027627902,1.362073,0.0002996493,4.338846056865385,427.38461538461536,4.338845659692127
5860000,0.8882375,0.016786126,0.020914841,1.3625019,0.0002996487,5.733888760726485,564.7777777777778,5.733888231217861
5870000,0.8573246,0.013570904,0.028549962,1.3627988,0.0002996481,4.0559999093413355,399.6,4.055999541208148
5880000,0.8109995,0.01546274,0.027146555,1.3627234,0.00029964754,4.048999909497797,398.85,4.048999529704451
5890000,0.8079292,0.014123469,0.021937821,1.3627666,0.00029964693,4.7576189412779755,468.6190476190476,4.7576185032902725
5900000,0.7896915,0.018305082,0.023877466,1.3631827,0.00029964632,6.1034781244461955,601.1739130434783,6.1034775618463755
5910000,0.7108291,0.014313698,0.024221445,1.363841,0.00029964573,4.522727171636441,445.3636363636364,4.522726758213883
5920000,0.7020418,0.014478273,0.027697347,1.3640405,0.00029964512,6.233333194007476,614.0666666666667,6.233332620188594
5930000,0.6669091,0.01766359,0.026171487,1.3631227,0.0002996445,4.742222116225296,467.14814814814815,4.74222168719603
5940000,0.7737422,0.017128173,0.02677133,1.362486,0.0002996439,4.702777672662503,463.1111111111111,4.71062446210999
5950000,0.7696355,0.008602675,0.025974909,1.3615228,0.00029964332,4.261904666643767,419.85714285714283,4.294782122516113
5960000,0.77583116,0.009219526,0.026803227,1.3611865,0.0002996427,3.5011110328551798,345.1111111111111,3.5011107151707015
5970000,0.71590626,0.0066317837,0.023430597,1.3605628,0.00029964212,4.779523702693128,470.6666666666667,4.779523263374965
5980000,0.7700795,0.00916237,0.028917622,1.3601556,0.0002996415,5.485833210715403,540.375,5.485832711293672
5990000,0.76413715,0.009885793,0.01985438,1.3603076,0.00029964093,4.393571330367455,432.85714285714283,4.3935709318944385
6000000,0.66790605,0.713444,0.028968243,1.3606267,0.00029964035,5.065555442331566,499.0,5.065554983982885
6010000,0.74509233,0.16408797,0.024186336,1.3607324,0.00029963974,4.234545359895988,417.09090909090907,4.234544978900389
6020000,0.62319356,0.056082923,0.02667642,1.3605012,0.0002996391,4.732608589870126,466.1304347826087,4.732608152715408
6030000,0.8004736,0.023879915,0.02096478,1.3604144,0.00029963852,4.189444350803064,412.72222222222223,4.189443960475425
6040000,0.752427,0.012868877,0.029106067,1.3604137,0.0002996379,5.727272599258206,564.0909090909091,5.727272074838931
6050000,0.6063794,0.054712337,0.021423798,1.3602272,0.0002996373,6.7895831815743195,668.75,6.789582550836106
6060000,0.70011467,0.0068140347,0.022664256,1.3600957,0.0002996367,5.14999988488853,507.3157894736842,5.149999406188726
6070000,0.64366335,0.007874629,0.027592454,1.3598859,0.00029963613,3.88619038932735,382.85714285714283,3.886190032497758
6080000,0.7054368,0.010157208,0.020776361,1.3602034,0.0002996355,4.659999895840883,458.9166666666667,4.659999468441431
6090000,0.66912556,0.011038479,0.030842638,1.3602407,0.00029963488,4.503333232675989,443.57142857142856,4.503332827417624
6100000,0.6807567,0.00989386,0.025973994,1.360197,0.00029963432,5.5871427322604825,550.0952380952381,5.587142217993026
6110000,0.69014806,0.0066960533,0.020761704,1.3602171,0.00029963368,4.628076819631342,455.84615384615387,4.6280763966676135
6120000,0.7457272,0.008232838,0.0248991,1.3602479,0.0002996331,4.3495832361125695,428.375,4.349582837894559
6130000,0.75159687,0.010122593,0.021221906,1.3598976,0.00029963252,3.5809090108695356,352.72727272727275,3.5809086903252383
6140000,0.7259138,None,None,1.3589903,0.00029963194,4.401304249449269,433.5217391304348,4.4013038501143456
6150000,0.6890194,0.023499932,0.02596552,1.3591303,0.0002996313,4.21999990567565,415.7826086956522,4.219999518164474
6160000,1.3785841,1.5035504,0.02283577,1.3591267,0.00029963072,5.109259145058416,503.2962962962963,5.1092586709117445
6170000,1.5074958,0.11273818,0.018552184,1.3601799,0.00029963013,3.504999921657145,345.05555555555554,3.504999606973595
6180000,1.3690863,0.036260027,0.022439511,1.3621222,0.0002996295,3.9057141984147683,384.9047619047619,3.9057138414077817
6190000,1.2942606,0.03265569,0.023060165,1.3635211,0.0002996289,4.897916557189698,482.375,4.897916106507182
6200000,1.2241561,0.022979064,0.02738094,1.3637447,0.00029962833,3.5599999204277992,350.55555555555554,3.5599995923952923
6210000,1.1057626,0.023259407,0.022056302,1.3630388,0.0002996277,5.407618926749343,532.6190476190476,5.407618425786495
6220000,1.0381137,0.014869826,0.023204092,1.3628069,0.00029962714,4.682499895337969,461.2,4.682499466370791
6230000,1.0377922,0.015750645,0.032247346,1.3633476,0.00029962652,4.928799889832735,485.52,4.92879943780601
6240000,0.9887995,0.012904732,0.026893081,1.3636081,0.0002996259,4.215333239113291,415.26666666666665,4.215332859382033
6250000,0.94142896,0.014826587,0.023674482,1.3634183,0.0002996253,5.075999886542559,500.0,5.075999421849847
6260000,0.99663025,0.0104954755,0.024755526,1.3635429,0.00029962472,4.257499904837459,419.4166666666667,4.257499509956688
6270000,0.86609095,0.014501078,0.026586635,1.3638394,0.00029962408,4.734090803275731,466.22727272727275,4.7340903718193825
6280000,0.9852429,0.14348654,0.024596678,1.3645045,0.0002996235,5.601052506385665,551.5263157894736,4.938124437467195
6290000,0.91195273,0.015470766,0.023274867,1.3652837,0.00029962295,6.036874865065329,594.6875,6.526315040886402
6300000,0.8790594,0.014118542,0.022450656,1.3657608,0.0002996223,4.7931998928636315,472.16,4.793199452012777
6310000,0.94491136,0.018562973,0.02401791,1.3658481,0.0002996217,4.532307591002721,446.61538461538464,4.532307173340366
6320000,0.93298775,0.04930937,0.019938953,1.3659579,0.00029962114,5.714210398593231,562.9473684210526,5.714209866759024
6330000,0.8277037,0.04729975,0.02352922,1.3666557,0.00029962053,4.41499990131706,435.0,4.4149994911625985
6340000,0.82608163,0.120240934,0.021137292,1.367112,0.00029961995,5.5871427322604825,550.047619047619,5.58714222198441
6350000,1.0208259,0.38937,0.024088064,1.3664988,0.00029961934,5.596363511275161,551.1818181818181,5.596362997100434
6360000,1.2745991,0.060081698,0.023254825,1.3656348,0.00029961875,4.130999907664955,407.05,4.130999530944973
6370000,1.3129326,0.016781446,0.02038352,1.3654559,0.0002996181,7.0312498428393155,692.3125,7.031249196617864
6380000,1.2327458,0.026978828,0.024010357,1.3653344,0.00029961753,5.084615270965374,500.88461538461536,5.084614800575834
6390000,1.2596605,0.012749792,0.024041058,1.3644116,0.0002996169,5.273333215465148,519.5555555555555,5.273332723002467
6400000,1.1623197,0.016053952,0.022139871,1.3649025,0.0002996163,4.195908997123214,413.1818181818182,4.19590861485763
6410000,1.0485021,0.016771218,0.025362242,1.3648115,0.00029961573,4.822727164930918,475.27272727272725,4.822726720859381
6420000,1.0376067,0.010685123,0.029302575,1.3648877,0.0002996151,4.5190475180390335,445.14285714285717,4.519047102757862
6430000,0.9959504,0.014563219,0.024076898,1.3644439,0.0002996145,4.828076815160994,475.6923076923077,4.828076370776846
6440000,1.075151,None,None,1.3630884,0.00029961392,6.294999859295785,620.2142857142857,6.2949992673737665
6450000,0.9028369,0.011382855,0.028733829,1.3618017,0.00029961334,4.133888796489272,407.22222222222223,4.133888424374163
6460000,0.8431073,0.013220266,0.025420042,1.3618422,0.00029961273,4.556818079965359,448.95454545454544,4.556817664087496
6470000,0.8888868,0.013606126,0.024680436,1.3620461,0.0002996121,4.252941081409945,419.05882352941177,4.252940688282251
6480000,0.8077131,0.012050129,0.02330035,1.3614852,0.00029961157,5.735293989453246,564.9411764705883,5.735293463420342
6490000,0.8171944,0.007997987,0.02546566,1.3607719,0.0002996109,4.938124889624305,486.4375,4.938124430482276
6500000,0.7452699,0.008934965,0.023528546,1.3600043,0.0002996103,6.4505554113744035,635.0555555555555,6.450554813051389
6510000,0.84720653,0.007864158,0.02364731,1.3595066,0.0002996097,5.051499887090176,497.55,5.051499422546476
6520000,0.8563794,0.010246462,0.023478752,1.3597045,0.0002996091,6.701999850198627,659.9,6.7019992366433145
6530000,0.8004683,0.0062790085,0.026608782,1.3595043,0.0002996085,5.9258822204873844,583.6470588235294,5.925881676156731
6540000,0.8140589,0.008765281,0.026191387,1.3590858,0.00029960793,5.907142725107925,581.7619047619048,5.9071421826347
6550000,0.71088696,0.009845972,0.020301651,1.3585294,0.00029960732,5.631666540789108,554.5,5.631666021525032
6560000,0.6756406,0.01684609,0.02098192,1.3581169,0.0002996067,6.051874864730053,595.9375,6.051874302211218
6570000,0.82841176,0.29758692,0.023314966,1.3576964,0.00029960612,6.0504760552375085,595.8095238095239,6.050475496355267
6580000,0.855552,0.28865802,0.025549494,1.3580164,0.0002996055,6.999473527760098,689.421052631579,6.999472878579247
6590000,0.68084353,0.048597075,0.02470505,1.3593572,0.0002996049,4.486470487954862,441.94117647058823,4.486470078063362
6600000,0.70739836,0.022400707,0.020265404,1.3605645,0.00029960432,5.262499882373959,518.25,5.2624994062352926
6610000,0.74559206,0.018244933,0.018436411,1.3607152,0.0002996037,3.9452940294628633,388.6470588235294,3.9452936694245127
6620000,0.8511283,0.009140726,0.025158018,1.3606315,0.00029960313,4.859374891384505,478.625,4.859374450636096
6630000,0.78270406,0.0109816175,0.022176838,1.3606668,0.00029960254,5.347499880474061,526.9166666666666,5.347499378646414
6640000,0.71076155,0.01529901,0.022710133,1.3603631,0.00029960193,6.465999855473638,636.92,6.465999264419079
6650000,0.6887612,0.024318235,0.024038319,1.3605504,0.0002996013,5.735293989453246,564.9411764705883,5.735293457394137
6660000,0.5382165,0.030280123,0.029681416,1.3611006,0.0002996007,6.5053331879278025,640.6666666666666,6.505332586045067
6670000,0.30198315,0.85936576,0.02376112,1.3608935,0.00029960013,5.953684077451103,586.421052631579,5.953683534833162
6680000,0.079916045,0.022688009,0.022881117,1.3602967,0.0002995995,4.8529410679989,478.11764705882354,4.85294062238844
6690000,0.14038841,0.014474555,0.024406008,1.3594736,0.0002995989,7.500588067642906,738.6470588235294,7.500587368384004
6700000,0.21894568,0.023715802,0.024322307,1.3587706,0.00029959832,6.776315638011224,667.421052631579,6.776315012848691
6710000,0.32443905,0.00784296,0.022617357,1.3580979,0.00029959768,4.501999899372459,443.3,4.501999488566071
6720000,0.5003646,0.009784828,0.019255608,1.3576295,0.0002995971,5.610624874592759,552.6875,5.6106243572430685
6730000,0.44474247,0.009636728,0.02591472,1.3583502,0.00029959646,5.217142740530627,513.8571428571429,5.117082750191912
6740000,0.5155657,0.009272364,0.029106615,1.3594011,0.0002995959,5.144117532078834,506.7647058823529,5.272380350246316
6750000,0.54044825,0.021865867,0.019918174,1.3596436,0.00029959533,4.014666576931874,395.53333333333336,4.01466621135672
6760000,0.5374366,None,None,1.3581396,0.0002995947,5.572857018294079,548.7857142857143,5.5728565179077645
6770000,0.48585212,0.0146371415,0.024860095,1.3575014,0.0002995941,4.542799898460507,447.48,4.542799476832151
6780000,0.5455055,0.0072888387,0.021128898,1.3575394,0.00029959355,7.099999841302633,699.2857142857143,7.0999991762052685
6790000,0.5781987,0.014077761,0.029738612,1.3575832,0.00029959297,5.4108332123917835,533.0,5.4108327118835104
6800000,0.69120544,0.02743742,0.026150342,1.357756,0.0002995923,6.35347811885826,625.6086956521739,6.3534775344735905
6810000,0.8773588,0.023081744,0.020400774,1.358055,0.00029959175,3.6305554744063153,357.77777777777777,3.6305551430624394
6820000,0.77828425,0.056365594,0.026139898,1.357461,0.00029959108,5.187199884057045,510.96,5.187199414074421
6830000,0.7622068,0.033068676,0.019671272,1.3573647,0.0002995905,4.859999891370535,478.75,4.859999450505711
6840000,0.72526413,0.0068688467,0.024313128,1.3578144,0.00029958994,4.108888797048065,404.72222222222223,4.108888426485161
6850000,0.7836929,0.00897082,0.0250439,1.358889,0.00029958933,5.148420937555401,506.94736842105266,5.148420459933971
6860000,0.83919245,0.0052924403,0.0217748,1.3588469,0.00029958872,5.570666542152564,548.6666666666666,5.5706660255789755
6870000,0.83221436,0.0075221215,0.027055455,1.3586005,0.0002995881,6.502380807041412,640.3809523809524,6.502380217203782
6880000,0.83359104,0.011435282,0.020239472,1.3583748,0.00029958755,4.497499899473041,442.9375,4.497499488759786
6890000,0.8418261,0.008242924,0.022595055,1.358231,0.0002995869,4.777857036063714,470.57142857142856,4.777856600071702
6900000,0.78141004,0.007842259,0.028051442,1.3579111,0.00029958633,5.706315661927587,562.0,5.706315139700708
6910000,0.72158515,0.009986586,0.027387882,1.3574835,0.00029958572,5.329999880865216,524.8571428571429,5.329999383272869
6920000,0.7475961,0.0076096477,0.018590564,1.357197,0.0002995851,5.6489998737350104,556.35,5.648999359365552
6930000,0.74840146,0.009930152,0.022291634,1.356669,0.00029958453,7.3524998356588185,724.0,7.352499164757319
6940000,0.6918868,0.008875996,0.026127523,1.3561677,0.00029958392,6.649444295817779,655.0,6.64944368476669
6950000,0.8381039,0.008393052,0.022813408,1.3560237,0.0002995833,5.31277765902794,523.1666666666666,5.3127771623225675
6960000,0.8142343,0.009665429,0.025259158,1.3561065,0.00029958272,5.710588107652524,562.3529411764706,5.7105875887414985
6970000,0.9044967,0.024112213,0.028182097,1.3566356,0.0002995821,4.698499894980341,462.9,4.698499467596411
6980000,0.9875773,0.39894038,0.018831713,1.3571442,0.00029958153,5.521666543247799,543.8333333333334,5.521666028433376
6990000,1.0823171,0.02613516,0.023856765,1.3578604,0.0002995809,6.756666515643398,665.5238095238095,6.756665892721641
7000000,1.0832834,0.02090582,0.01751247,1.3588727,0.0002995803,5.1521737978834174,507.5652173913044,5.152173324204657
7010000,1.1313184,0.026043644,0.018298576,1.3594598,0.0002995797,5.023333221053083,494.8333333333333,5.023332757047481
7020000,0.97805566,0.016566118,0.01762328,1.3597293,0.00029957911,5.762857014047248,567.7142857142857,5.762856479024603
7030000,0.8815023,0.08124368,0.021340692,1.3605869,0.00029957853,4.653809419788775,458.3809523809524,4.653808990582114
7040000,0.8383648,0.010987362,0.023146212,1.3613856,0.00029957795,4.214999905787408,415.22222222222223,4.214999524772995
7050000,0.8783954,0.012842668,0.019084264,1.3612403,0.0002995773,5.5857141608638425,550.1904761904761,5.585713653692177
7060000,0.8559902,0.010034958,0.021531811,1.3612522,0.0002995767,5.52789461328403,544.421052631579,5.527894106644549
7070000,0.7736171,0.022946458,0.024382014,1.3614967,0.00029957612,4.558124898117967,448.6875,4.558124480419792
7080000,0.76297265,None,None,1.3612498,0.0002995755,4.29874990391545,423.5416666666667,4.298749508413796
7090000,0.72612953,0.016357856,0.024305731,1.3604784,0.00029957492,4.301666570516924,423.6666666666667,4.301666175222231
7100000,0.45473227,0.49017468,0.027580082,1.3594527,0.0002995743,5.195555439425839,511.94444444444446,5.195554962278241
7110000,0.5616256,0.07346294,0.030729754,1.3588692,0.0002995737,4.483076822872345,441.84615384615387,4.483076403347345
7120000,0.64214236,0.022259863,0.023787478,1.3590195,0.00029957312,5.724999872036278,563.9090909090909,5.724999347871
7130000,0.65951014,0.020327892,0.018942464,1.3589573,0.00029957254,6.473846009144416,637.5384615384615,6.473845415677015
7140000,0.61022216,0.010693687,0.021460233,1.3584615,0.0002995719,5.244999882765114,516.5,5.244999406673014
7150000,0.6338057,0.004813052,0.020401133,1.358132,0.0002995713,6.234761765404117,613.952380952381,6.234761199159991
7160000,0.6184328,0.0067198416,0.023216652,1.3585584,0.00029957073,6.533571282534727,643.3571428571429,6.533570676642869
7170000,0.6274959,0.010641636,0.018000884,1.3586651,0.00029957012,5.791153716711471,570.4230769230769,5.7911531800547476
7180000,0.7122228,0.01657697,0.025585635,1.3585086,0.0002995695,4.811176363050061,473.88235294117646,4.811175925876288
7190000,0.76522404,0.011381607,0.019484146,1.3582498,0.00029956893,4.614166563532005,454.5,4.614166139935453
7200000,0.7252866,0.011661491,0.025434256,1.358331,0.00029956832,5.6114284460033685,552.7142857142857,5.517499367985875
7210000,0.793059,0.00866917,0.023695668,1.3584294,0.00029956774,5.147499884944409,506.9166666666667,5.327691700166235
7220000,0.8386097,0.019937398,0.016850002,1.3580489,0.00029956712,5.041249887319282,496.625,5.041249431747322
7230000,0.91083413,0.17810994,0.01869859,1.357934,0.00029956648,4.604666563744346,453.46666666666664,4.6046661427865425
7240000,0.9780551,0.14012891,0.024832549,1.3579296,0.00029956593,5.7134998722933235,562.65,5.713499351032079
7250000,1.1003445,0.09216011,0.016934004,1.3574536,0.00029956532,4.518499899003655,445.05,4.518499477300793
7260000,1.1857285,0.014215287,0.022002945,1.3573134,0.00029956474,4.811052524043541,474.05263157894734,4.811052087204237
7270000,1.1094598,0.12805735,0.021354502,1.3582903,0.0002995641,4.286428475619426,422.07142857142856,4.286428079940379
7280000,0.8834636,0.1015976,0.029549293,1.3596196,0.00029956354,5.51333321010073,543.0666666666667,5.5133327023436625
7290000,0.90452826,0.008772137,0.021975635,1.3605039,0.0002995629,5.767999871075153,568.15,5.767999339196831
7300000,0.9711359,0.01369764,0.025175858,1.3602698,0.0002995623,5.995293983641793,590.5882352941177,5.995293437996331
7310000,0.9645198,0.010598366,0.018468482,1.3595377,0.00029956174,7.677058651933775,756.1764705882352,7.677057945224292
7320000,0.9877192,0.012395856,0.025459714,1.3601923,0.00029956113,4.507368320305097,444.05263157894734,4.507367916111099
7330000,0.9231448,0.0138529185,0.02335132,1.3608593,0.00029956052,5.82615371592916,573.8461538461538,5.826153180490319
7340000,0.78240544,0.113804206,0.015954738,1.3607087,0.0002995599,4.924444334374534,485.05555555555554,4.924443878440393
