Steps,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward
10000,1.4189384,0.00029999967,0.3076556707790374,30.64835164835165,37.099102,0.30765565488855917
20000,1.4200919,0.0002999991,0.4042799909636378,40.168,29.734621,0.40427996472269295
30000,1.4211761,0.0002999985,0.4085231976198496,40.60337552742616,26.925718,0.40852316962515756
40000,1.4228457,0.00029999792,0.40285713385258404,40.06060606060606,27.104155,0.4044104435656008
50000,1.4242038,0.00029999734,0.3839925287305308,38.167910447761194,23.199816,0.38353156571910063
60000,1.4256362,0.0002999967,0.38852319806688446,38.61603375527426,22.13026,0.38768904037116203
70000,1.4267853,0.0002999961,0.4027309146930415,40.032128514056225,18.643461,0.4015384268407759
80000,1.4283546,0.0002999955,0.3817073085413473,37.94308943089431,16.76303,0.3830644833599968
90000,1.4294508,0.00029999492,0.4101625924581677,40.7520325203252,15.473806,0.4132098400421103
100000,1.4308678,0.00029999434,0.37815685429263346,37.5921568627451,12.375054,0.3757812174153514
110000,1.4323202,0.00029999376,0.38778655259711703,38.57707509881423,14.76166,0.3875685928133773
120000,1.4338568,0.00029999306,0.37586206056434535,37.36015325670498,10.997991,0.3758620367638795
130000,1.434948,0.0002999925,0.3589097664138316,35.70676691729323,10.60239,0.3603421743222629
140000,1.4358894,0.00029999192,0.3908560223920916,38.84824902723735,9.419771,0.3884046357632379
150000,1.43697,0.00029999122,0.37922763380002444,37.699186991869915,8.819675,0.3809795594261009
160000,1.4385277,0.0002999907,0.4325505976191899,42.987854251012145,8.030531,0.4291935096299576
170000,1.4400877,0.00029999015,0.398928562511823,39.64732142857143,7.7029223,0.40176987658724583
180000,1.4415025,0.00029998954,0.43093749036779627,42.808035714285715,7.8851585,0.4300888525694609
190000,1.4431807,0.0002999889,0.4518833979713676,44.88340807174888,7.101847,0.4533783379807934
200000,1.4453384,0.0002999883,0.4220276403365322,41.93087557603687,6.310547,0.42027646155538645
210000,1.4471339,0.00029998773,0.4699536931994199,46.64351851851852,6.7341394,0.4700921229623292
220000,1.4486046,0.0002999871,0.4204109495071924,41.77625570776256,5.85314,0.4204109223755119
230000,1.4500057,0.0002999865,0.46484715118190867,46.161572052401745,5.5123425,0.4648471164586242
240000,1.451377,0.00029998596,0.4344131358300156,43.11267605633803,4.1860175,0.4340757910444697
250000,1.4527885,0.0002999853,0.4573762274006068,45.42079207920792,3.5501642,0.4574999558173266
260000,1.4539323,0.0002999847,0.48790475099924063,48.45238095238095,3.3051333,0.48790471381729555
270000,1.4544921,0.00029998415,0.46883176522172776,46.570093457943926,2.8402665,0.4704264948029795
280000,1.4547974,0.0002999835,0.45843316947672225,45.534562211981566,2.6317103,0.45484014061283845
290000,1.4559416,0.0002999829,0.4455813853893169,44.27906976744186,2.273993,0.4466666277288131
300000,1.4565232,0.0002999823,0.5026804011353513,49.91752577319588,1.9077826,0.5061855186641062
310000,1.4573052,0.0002999817,0.46306602738551655,46.009433962264154,1.8831627,0.46240561480967785
320000,1.4581611,0.00029998113,0.46248755185165213,45.91542288557214,1.4693122,0.4608823073407014
330000,1.4586818,0.00029998051,0.48393938312250556,48.015151515151516,1.6080376,0.4839393472618828
340000,1.458538,0.00029997987,0.4560850961886822,45.280851063829786,1.3542961,0.45608506383413966
350000,1.4587321,0.00029997932,0.4227601715460487,42.00452488687783,1.1015296,0.4219999629919502
360000,1.459554,0.00029997874,0.43717487812075645,43.43946188340807,0.9256853,0.43686094446600554
370000,1.4603418,0.00029997807,0.45733623431922305,45.379912663755455,0.83560485,0.45742353745715847
380000,1.4609604,0.00029997752,0.413317747770974,41.0607476635514,0.8494065,0.4143720577969108
390000,1.4612974,0.00029997693,0.4262554970803765,42.32599118942731,0.7393296,0.4215999619248841
400000,1.4610256,0.00029997627,0.4429288603926553,43.97489539748954,0.8105309,0.4461924271915248
410000,1.4615817,0.0002999757,0.42623114625188574,42.321608040201006,0.82667917,0.4275621480924721
420000,1.4625483,0.0002999751,0.44777309923518854,44.44957983193277,0.64304304,0.44826999936205675
430000,1.4636848,0.0002999745,0.48642155775508167,48.26960784313726,0.5148557,0.48565848827725505
440000,1.4636914,0.0002999739,0.41902438087797744,41.57560975609756,0.6505391,0.4190243557004667
450000,1.4630502,0.00029997333,0.5410937379056122,53.65625,0.5418864,0.5410936961125117
460000,1.462167,0.0002999727,0.45770641178781285,45.440366972477065,0.47336432,0.4577063784567178
470000,1.4616716,0.0002999721,0.5236559022738728,51.96774193548387,0.429614,0.5236558629179834
480000,1.4613453,0.00029997152,0.4974019496665135,49.36764705882353,0.42055774,0.49658286604262775
490000,1.4617348,0.00029997094,0.4866489252927614,48.31382978723404,0.50737345,0.4877719744904826
500000,1.4620836,0.00029997027,0.5310050132567409,52.65829145728643,0.48961288,0.5322334522731261
510000,1.4621099,0.00029996972,0.48613064240046483,48.256281407035175,0.31153747,0.4853730889695201
520000,1.4623432,0.00029996914,0.4411538362932893,43.79059829059829,0.3175877,0.4427038214525184
530000,1.4629117,0.00029996847,0.45484692860888887,45.173469387755105,0.38014936,0.4529441180189854
540000,1.4637429,0.00029996794,0.4267400785673426,42.37885462555066,0.39089835,0.4294618421104724
550000,1.4634428,0.00029996733,0.5236040492102428,51.923857868020306,0.39364356,0.518656665144201
560000,1.462952,0.0002999667,0.4801989942418402,47.67164179104478,0.3478806,0.48316578025082546
570000,1.4632523,0.0002999661,0.5002020090216338,49.656565656565654,0.40240467,0.4970499492995441
